dataset,role,scale,loss_observed,index,mixture_domain,proportion_raw,proportion_normalized,mapping_type_A16,official_quality_domain_A16,candidate_quality_domains,candidate_weights,q_soft_0_1,q_semantic_range_low_0_1,q_semantic_range_high_0_1,q_semantic_range_width,mapping_confidence,rationale,weighted_soft_quality_contribution,weighted_soft_low_contribution,weighted_soft_high_contribution
A8_A9_test_60m,test,60m,True,5,europarl,0.037,0.0369630369630369,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.011397807150870026,0.00010807905544747504,0.01876428571428568
A8_A9_test_60m,test,60m,True,6,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,7,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,8,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,9,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,10,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,11,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,12,europarl,0.002,0.002,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0006167137815146441,5.8479532163742e-06,0.0010153
A8_A9_test_60m,test,60m,True,13,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,14,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,15,europarl,0.001,0.001,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.00030835689075732204,2.9239766081871e-06,0.00050765
A8_A9_test_60m,test,60m,True,16,europarl,0.044,0.044044044044044,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.013581284477799957,0.00012878375451474703,0.022358958958958938
A8_A9_test_60m,test,60m,True,17,europarl,0.001,0.001001001001001,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0003086655563136353,2.926903511698796e-06,0.0005081581581581577
A8_A9_test_60m,test,60m,True,18,europarl,0.103,0.1033099297893681,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.03185632873420679,0.000302075818097564,0.052445285857572715
A8_A9_test_60m,test,60m,True,19,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,20,europarl,0.036,0.036036036036036,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.011111960027290873,0.00010536852642115666,0.01829369369369368
A8_A9_test_60m,test,60m,True,21,europarl,0.081,0.081081081081081,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.025001910061404464,0.00023707918444760247,0.04116081081081077
A8_A9_test_60m,test,60m,True,22,europarl,0.061,0.0609390609390609,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.018790979356839793,0.00017818438871070228,0.03093571428571427
A8_A9_test_60m,test,60m,True,23,europarl,0.001,0.001002004008016,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.00030897484043818855,2.9298362807485037e-06,0.0005086673346693225
A8_A9_test_60m,test,60m,True,24,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,25,europarl,0.007,0.007,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.002158498235301254,2.04678362573097e-05,0.0035535500000000004
A8_A9_test_60m,test,60m,True,26,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,27,europarl,0.086,0.086,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.026518692605129693,0.0002514619883040906,0.0436579
A8_A9_test_60m,test,60m,True,28,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,29,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,30,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,31,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,32,europarl,0.001,0.001,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.00030835689075732204,2.9239766081871e-06,0.00050765
A8_A9_test_60m,test,60m,True,33,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,34,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,35,europarl,0.001,0.001,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.00030835689075732204,2.9239766081871e-06,0.00050765
A8_A9_test_60m,test,60m,True,36,europarl,0.005,0.005,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.00154178445378661,1.46198830409355e-05,0.00253825
A8_A9_test_60m,test,60m,True,37,europarl,0.012,0.012,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0037002826890878645,3.5087719298245205e-05,0.0060918000000000005
A8_A9_test_60m,test,60m,True,38,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,39,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,40,europarl,0.003,0.003003003003003,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.000925996668940906,8.780710535096388e-06,0.001524474474474473
A8_A9_test_60m,test,60m,True,41,europarl,0.004,0.004,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0012334275630292882,1.16959064327484e-05,0.0020306
A8_A9_test_60m,test,60m,True,42,europarl,0.091,0.0909090909090909,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.028032444614302,0.0002658160552897363,0.04615
A8_A9_test_60m,test,60m,True,43,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,44,europarl,0.079,0.0789210789210789,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.024335858511317116,0.0002307633886581227,0.040064285714285705
A8_A9_test_60m,test,60m,True,45,europarl,0.022,0.022,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.006783851596661085,6.43274853801162e-05,0.0111683
A8_A9_test_60m,test,60m,True,46,europarl,0.001,0.001001001001001,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0003086655563136353,2.926903511698796e-06,0.0005081581581581577
A8_A9_test_60m,test,60m,True,47,europarl,0.052,0.052052052052052,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.016050608928309038,0.0001521989826083374,0.0264242242242242
A8_A9_test_60m,test,60m,True,48,europarl,0.041,0.041,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.012642632521050204,0.0001198830409356711,0.020813650000000003
A8_A9_test_60m,test,60m,True,49,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,50,europarl,0.036,0.036036036036036,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.011111960027290873,0.00010536852642115666,0.01829369369369368
A8_A9_test_60m,test,60m,True,51,europarl,0.04,0.04,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.01233427563029288,0.000116959064327484,0.020306
A8_A9_test_60m,test,60m,True,52,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,53,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,54,europarl,0.001,0.0009990009990009,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.00030804884191537607,2.9210555526341757e-06,0.0005071428571428068
A8_A9_test_60m,test,60m,True,55,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,56,europarl,0.033,0.033,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.010175777394991628,9.649122807017431e-05,0.016752450000000002
A8_A9_test_60m,test,60m,True,57,europarl,0.032,0.032,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.009867420504234305,9.35672514619872e-05,0.0162448
A8_A9_test_60m,test,60m,True,58,europarl,0.023,0.023,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.007092208487418407,6.72514619883033e-05,0.011675950000000001
A8_A9_test_60m,test,60m,True,59,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,60,europarl,0.003,0.003003003003003,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.000925996668940906,8.780710535096388e-06,0.001524474474474473
A8_A9_test_60m,test,60m,True,61,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,62,europarl,0.0,0.0,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,63,europarl,0.003,0.003,inferred,(none),wikipedia;commoncrawl;book,"{""wikipedia"":0.5,""commoncrawl"":0.3,""book"":0.2}",0.30835689075732203,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,正式议会文本，wikipedia 为主并加入网页和书籍文本,0.0009250706722719661,8.771929824561301e-06,0.0015229500000000001
